player_id,player_name,total_pitches,swings,hits,pulled_fb%,ba,iso,babip,slg,xwoba,launch_speed,launch_angle,spin_rate,velocity,effective_speed
670541,Yordan Alvarez,1908,25,17,1.3,0.708,2.042,0.111,2.75,1.01,100.8,32.9,2218,84.7,84.66
596115,Trevor Story,640,8,3,1.3,0.375,0.875,0.167,1.25,0.334,90.1,37.8,2286,85.1,85.53
666703,Eguy Rosario,157,2,2,1.3,1,3,,4,1.548,104.8,26,2251,90.7,89.95
644374,Yu Chang,379,5,4,1.3,0.8,2,0.5,2.8,0.705,99.4,37,2142,90.5,90.64
606115,Orlando Arcia,2132,28,13,1.3,0.481,1.296,0.118,1.778,0.735,94.6,32.3,2283,89.2,89.72
677649,Ezequiel Duran,1657,22,9,1.3,0.409,1.091,0.071,1.5,0.649,94.6,35.5,2271,82.6,82.24
669134,Luis Campusano,601,8,5,1.3,0.625,1.875,0,2.5,0.624,94.2,31.9,2370,85.3,85.75
676701,Alan Trejo,875,11,4,1.3,0.364,0.909,0.125,1.273,0.357,91.4,36.7,2214,86.8,87.13
650907,René Pinto,398,5,2,1.3,0.4,1.2,0,1.6,0.471,92.4,34.2,2058,85.4,85.62
641943,Joshua Palacios,958,12,8,1.3,0.667,2,0,2.667,0.859,99.7,34,2138,87.9,88.09
676801,Chas McCormick,1805,23,11,1.3,0.478,1.348,0.077,1.826,0.606,95.6,36.2,2350,87.5,87.61
641487,J.P. Crawford,2629,34,13,1.3,0.394,0.848,0.16,1.242,0.398,90.6,37.9,2242,87.3,87.56
543305,Aaron Hicks,1354,18,8,1.3,0.444,1.111,0.167,1.556,0.367,92.5,38.3,2144,87.1,87.53
656448,Stone Garrett,1039,13,6,1.3,0.462,1.385,0,1.846,0.434,93.2,37.7,2143,86.7,87.09
683734,Andrew Vaughn,2317,31,14,1.3,0.452,1.226,0.105,1.677,0.6,95.8,36,2324,86.1,86.34
681584,David Villar,544,7,5,1.3,0.714,1.714,0.333,2.429,0.783,93.3,33.3,2414,88.3,88.63
572191,Michael A. Taylor,1526,20,13,1.3,0.65,1.75,0.222,2.4,0.905,100.1,34.5,2257,85.5,85.6
592206,Nick Castellanos,2427,32,17,1.3,0.531,1.5,0.063,2.031,0.56,94.2,34.8,2331,83.3,83.36
571976,Wil Myers,552,7,3,1.3,0.429,1.286,0,1.714,0.57,97,35.1,2414,89.5,89.73
677951,Bobby Witt Jr.,2701,36,20,1.3,0.556,1.556,0.111,2.111,0.9,100,32.7,2285,86.3,86.63
669701,Josh Smith,977,13,5,1.3,0.385,1.154,0,1.538,0.576,95.3,36.8,2209,85.5,85.21
621493,Taylor Ward,1635,21,10,1.3,0.476,1.238,0.154,1.714,0.602,92.6,34.9,2159,87.7,88.05
641786,Kyle Lewis,231,3,1,1.3,0.333,1,0,1.333,0.317,89.6,33.3,2235,80.6,80.5
664728,Kyle Isbel,1127,15,5,1.3,0.333,0.733,0.167,1.067,0.451,90.3,35.5,2043,91.6,92.51
608596,Tom Murphy,593,8,6,1.3,0.75,2,0.333,2.75,1.031,100.4,34,2309,87.6,88.35
592663,J.T. Realmuto,2096,27,11,1.3,0.407,1.037,0.111,1.444,0.623,95.4,39,2237,88.6,88.86
628451,Andy Ibáñez,1376,18,10,1.3,0.556,1.444,0.2,2,0.73,95,32.3,2327,87.9,87.98
670712,Mike Brosseau,299,4,1,1.3,0.25,0.75,0,1,0.435,91.7,32,1974,81.5,81.03
605113,Nick Ahmed,776,10,2,1.3,0.2,0.6,0,0.8,0.35,91,39.7,2331,89.1,89.21
666185,Dylan Carlson,1047,14,4,1.3,0.286,0.714,0.091,1,0.481,93.2,31.4,2098,91,91.22
678009,Parker Meadows,594,8,3,1.3,0.375,1,0.167,1.375,0.458,95,35.6,2367,89.3,89.56
670242,Matt Wallner,1046,14,8,1.3,0.571,1.5,0.143,2.071,1.067,99.6,34.8,2288,83.5,83.19
683002,Gunnar Henderson,2405,32,17,1.3,0.531,1.563,0.063,2.094,0.844,97.9,36.4,2250,86.4,86.6
669004,MJ Melendez,2440,32,10,1.3,0.323,0.935,0.043,1.258,0.646,97.8,35.3,2266,88,88.38
640457,Austin Meadows,79,1,0,1.3,0,0,0,0,0.045,79.9,33,2637,80.4,79.9
624428,Adam Frazier,1750,23,11,1.3,0.478,1.304,0.077,1.783,0.468,93.5,34,2245,89.3,89.6
676116,Ryan Noda,2091,28,16,1.3,0.571,1.464,0.2,2.036,0.748,97.5,34.3,2259,86.7,86.91
595978,Austin Hedges,741,10,2,1.3,0.222,0.333,0.111,0.556,0.217,88.9,41.3,2378,88.8,88.64
675656,Kevin Smith,519,7,4,1.3,0.571,1.714,0,2.286,0.759,99.2,35.7,2263,87.3,87.34
660644,Vidal Bruján,299,4,0,1.3,0,0,0,0,0.056,88,45,2153,81,80.05
571912,Luke Maile,766,10,6,1.3,0.6,1.2,0.333,1.8,0.653,93.6,35,2252,86.6,87.37
630105,Jake Cronenworth,2060,26,11,1.3,0.44,1.16,0.118,1.6,0.514,95.2,37.3,2344,86.8,86.82
518692,Freddie Freeman,2753,33,19,1.2,0.613,1.484,0.263,2.097,0.812,98.6,33.3,2327,88.2,88.57
624415,Cavan Biggio,1387,17,8,1.2,0.471,1.294,0.1,1.765,0.517,94,33.4,2338,88.7,89.19
605137,Josh Bell,2428,29,13,1.2,0.464,1.321,0.059,1.786,0.697,96.9,36.9,2273,85.9,86
645444,Jose Herrera,510,6,2,1.2,0.333,0.167,0.333,0.5,0.267,84.6,37.3,2077,87.3,87.9
670042,Luke Raley,1545,19,10,1.2,0.526,1.474,0.1,2,0.737,96.3,33.8,2161,88.4,88.44
682998,Corbin Carroll,2431,30,12,1.2,0.414,0.966,0.143,1.379,0.486,94.4,35.9,2352,86.2,86.35
641511,Jason Delay,682,8,2,1.2,0.25,0.5,0.143,0.75,0.461,93.8,37.1,2093,90.2,90.39
650391,Eloy Jiménez,1717,21,13,1.2,0.619,1.333,0.385,1.952,0.749,94.4,33.9,2265,86.1,86.46
664874,Seby Zavala,763,9,7,1.2,0.778,2.111,0.333,2.889,0.773,99.7,35.6,2365,86.4,86.57
680869,Zack Gelof,1155,14,7,1.2,0.538,1.615,0,2.154,0.741,95.7,34,2276,88.2,88.66
671213,Triston Casas,2062,24,13,1.2,0.542,1.625,0,2.167,0.943,100,33.2,2296,90.1,90.45
542194,Christian Bethancourt,1180,14,5,1.2,0.385,0.692,0.182,1.077,0.342,93.7,37.1,2300,83.3,83.43
518595,Travis d'Arnaud,1115,13,7,1.2,0.538,1.231,0.25,1.769,0.934,97.4,34.9,2450,86.6,86.47
679032,Johan Rojas,561,7,5,1.2,0.714,0.857,0.667,1.571,0.257,82.3,32.6,2198,79.7,79.37
668804,Bryan Reynolds,2524,30,19,1.2,0.655,1.517,0.353,2.172,0.829,97.9,33.1,2195,88,88.35
680118,Dairon Blanco,509,6,4,1.2,0.667,1.667,0.333,2.333,1.058,102.2,29.7,2242,82.7,82.77
679845,Nick Loftin,250,3,1,1.2,0.333,0.333,0.333,0.667,0.239,94.3,41.7,2277,86.9,86.47
665489,Vladimir Guerrero Jr.,2441,30,13,1.2,0.433,1.3,0,1.733,0.843,99.7,37.7,2170,84.1,84.56
542364,Rafael Ortega,583,7,2,1.2,0.286,0.571,0.167,0.857,0.178,84.1,34.7,2234,87.6,87.39
572138,Jon Singleton,422,5,2,1.2,0.5,1.5,0,2,0.704,90.6,40.2,2156,89.6,89.22
680977,Brendan Donovan,1431,17,9,1.2,0.529,1.588,0,2.118,0.61,95.3,33.3,2283,86.5,87.01
502110,J.D. Martinez,1865,23,16,1.2,0.727,2,0.222,2.727,0.901,100.8,34.3,2212,88,88.29
443558,Nelson Cruz,566,7,4,1.2,0.571,1.714,0,2.286,0.772,99.3,31,2317,85.1,84.87
660162,Yoán Moncada,1390,17,9,1.2,0.563,1.125,0.333,1.688,0.681,95.8,32.4,2090,85.7,85.82
614173,Franchy Cordero,250,3,3,1.2,1,3,,4,0.881,98.7,29,2294,84.8,85.43
667670,Brent Rooker,2152,26,17,1.2,0.654,1.962,0,2.615,1.062,100.9,33,2191,89.7,89.85
650402,Gleyber Torres,2647,32,14,1.2,0.438,1.094,0.143,1.531,0.6,93.5,36.4,2259,87.9,88.15
669477,Casey Schmitt,965,12,7,1.2,0.7,1.3,0.375,2,0.856,94.9,35.3,2249,83.9,84.25
663616,Trevor Larnach,915,11,5,1.2,0.455,0.727,0.4,1.182,0.363,98.1,36.2,2273,87.1,86.95
679881,J.P. Martínez,173,2,1,1.2,0.5,1.5,0,2,0.877,98,43,2071,88.3,89.55
622110,Matt Duffy,751,9,3,1.2,0.333,0.667,0.143,1,0.397,87.6,33.7,2122,86.7,86.82
676475,Alec Burleson,1238,15,6,1.2,0.4,1,0.1,1.4,0.603,95.1,35.6,2198,88.8,89.4
687462,Spencer Horwitz,169,2,2,1.2,1,2,1,3,1.301,101.5,29.5,2370,87.7,87.2
678894,Liover Peguero,811,10,8,1.2,0.8,2.2,0.333,3,0.947,97,33.3,2231,85.1,85.63
571466,Tucker Barnhart,503,6,1,1.2,0.167,0,0.167,0.167,0.055,87.7,42,2111,89.9,91.43
669911,Michael Toglia,580,7,2,1.2,0.286,0.857,0,1.143,0.33,98.8,46.1,2201,89.4,90.24
663368,Blake Perkins,725,9,4,1.2,0.444,1.333,0,1.778,0.646,95.1,33.8,2150,89.7,89.27
666198,Carter Kieboom,347,4,4,1.2,1,3,,4,1.222,101.9,27.5,2278,85.9,86
687263,Zach Neto,1288,16,9,1.2,0.563,1.438,0.222,2,0.941,97,34.5,2302,92.1,92.35
656180,Riley Adams,567,7,5,1.2,0.714,1.571,0.5,2.286,0.539,99.1,38.7,2028,85.2,85.77
677594,Julio Rodríguez,2511,31,11,1.2,0.367,1.033,0.048,1.4,0.536,97,38.1,2232,86.1,86.48
571771,Enrique Hernández,1964,22,9,1.1,0.409,0.955,0.133,1.364,0.447,92,36.9,2291,87.1,87.18
673962,Josh Jung,1976,22,14,1.1,0.636,1.5,0.333,2.136,0.904,98.5,36.4,2273,85.2,85.19
686676,Korey Lee,279,3,1,1.1,0.333,1,0,1.333,0.665,99.5,38,2272,83.5,84.73
665862,Jazz Chisholm Jr.,1545,17,11,1.1,0.647,1.824,0.143,2.471,0.922,99.1,36.3,2412,86,85.85
680779,Henry Davis,1031,11,5,1.1,0.455,1.182,0.143,1.636,0.502,96.2,36.4,2249,86,86.29
663586,Austin Riley,2861,31,18,1.1,0.6,1.733,0.071,2.333,0.973,101.6,31.4,2155,86.8,87.34
686894,Joey Wiemer,1585,17,5,1.1,0.313,0.938,0,1.25,0.548,94,35.9,2327,85.5,85.6
573131,Darin Ruf,264,3,1,1.1,0.333,0.333,0.333,0.667,0.415,92.5,28.3,1876,84.7,85.23
669221,Sean Murphy,1748,20,11,1.1,0.55,1.55,0.1,2.1,0.9,98.7,36,2114,87.6,88
519317,Giancarlo Stanton,1719,19,6,1.1,0.316,0.947,0,1.263,0.798,99.9,37.2,2148,85.7,85.61
650333,Luis Arraez,2161,24,13,1.1,0.542,1.292,0.267,1.833,0.672,95.5,31.9,2142,88.5,88.55
621043,Carlos Correa,2257,25,12,1.1,0.48,1.36,0.071,1.84,0.764,97.8,37,2353,87.7,88.24
676946,Matthew Batten,547,6,2,1.1,0.333,1,0,1.333,0.281,86.6,34.7,2305,85.4,85.58
606992,Eric Haase,1118,12,3,1.1,0.25,0.5,0.1,0.75,0.142,90.2,38.4,2272,84.7,85.21
545361,Mike Trout,1547,17,10,1.1,0.588,1.412,0.3,2,0.992,99.9,32.5,2285,87,87.18
668939,Adley Rutschman,2904,32,17,1.1,0.531,1.469,0.118,2,0.883,97.7,33.5,2199,90.4,90.46
593160,Whit Merrifield,2200,24,10,1.1,0.417,1.083,0.125,1.5,0.341,93.1,37.4,2142,88.9,88.93
543510,James McCann,847,9,5,1.1,0.625,1.375,0.333,2,0.788,99.4,34.7,2221,87.3,87.82
678246,Miguel Vargas,1204,13,5,1.1,0.385,0.846,0.2,1.231,0.445,89.5,34.3,2361,81.7,81.83
596129,Daniel Vogelbach,1400,15,8,1.1,0.533,1.467,0.125,2,0.753,99.6,33.7,2312,89.7,89.85
543063,Brandon Crawford,1227,14,7,1.1,0.538,1.385,0.222,1.923,0.8,99,30.1,2230,90.7,91.17
595281,Kevin Kiermaier,1508,16,9,1.1,0.6,1.4,0.3,2,0.539,93,33.4,1908,85.3,85.44
608348,Carson Kelly,559,6,2,1.1,0.333,1,0,1.333,0.458,96.1,39.8,2262,87.1,87.1
608841,Joey Meneses,2543,28,14,1.1,0.519,1.259,0.222,1.778,0.474,93.9,33.2,2392,86.8,87.22
592450,Aaron Judge,1901,21,14,1.1,0.7,1.9,0.222,2.6,1.018,105.5,33.2,2220,88.2,88.34
691026,Masyn Winn,535,6,2,1.1,0.4,1.2,0,1.6,0.22,92.2,38,1987,82,82.67
493329,Yuli Gurriel,1189,13,2,1.1,0.167,0.5,0,0.667,0.265,89.1,38.5,2330,85,85.15
680911,Owen Miller,1192,13,5,1.1,0.385,0.846,0.2,1.231,0.545,93.1,33.6,2276,88,88.35
545121,Ildemaro Vargas,1024,11,7,1.1,0.636,1.182,0.429,1.818,0.777,94.1,34.1,2186,89.5,90.13
607043,Brandon Nimmo,2847,30,15,1.1,0.5,1.3,0.167,1.8,0.879,97.5,31.9,2154,85.7,85.98
669304,Jose Miranda,545,6,3,1.1,0.5,1.5,0,2,0.622,94.9,34.3,2310,89.3,89.18
667452,Corey Julks,1326,14,3,1.1,0.231,0.692,0,0.923,0.428,92.5,38.9,2361,87.1,86.85
672820,Lenyn Sosa,628,7,2,1.1,0.333,1,0,1.333,0.228,93.3,42.3,2452,85.2,86.27
624414,Christian Arroyo,734,8,5,1.1,0.625,1.25,0.4,1.875,0.596,88.4,30.5,2081,87.7,88.84
624424,Michael Conforto,1900,19,11,1,0.611,1.167,0.385,1.778,0.759,93.7,35.5,2303,86.4,87.09
665487,Fernando Tatis Jr.,2335,24,11,1,0.458,1.375,0,1.833,0.773,98.3,35.4,2337,85.7,85.6
592656,Henry Ramos,311,3,2,1,0.667,0,0.667,0.667,0.153,88,47,1907,81.5,82.43
671732,Lawrence Butler,500,5,2,1,0.4,1.2,0,1.6,0.878,98.8,38.6,2368,89.6,89.8
621433,Brett Phillips,298,3,2,1,0.667,2,0,2.667,0.729,99.1,38,2197,95.2,94.83
660271,Shohei Ohtani,2321,24,19,1,0.792,2.167,0.375,2.958,1.262,104.9,31.4,2338,85.6,86.18
665019,Kody Clemens,609,6,2,1,0.333,1,0,1.333,0.385,93.6,43.5,2365,88.1,88.05
656541,Sam Hilliard,312,3,2,1,0.667,2,0,2.667,1.34,106.7,34,2209,91.3,91.8
669397,Nick Allen,1168,12,4,1,0.333,1,0,1.333,0.381,90.4,33.5,2209,89.5,89.6
663611,Nick Madrigal,1065,11,5,1,0.455,0.818,0.333,1.273,0.275,89,32.2,2319,87.4,87.39
672386,Alejandro Kirk,1725,17,6,1,0.375,0.875,0.154,1.25,0.468,92.1,36,2145,85.9,86.05
596117,Garrett Stubbs,496,5,2,1,0.4,1,0.25,1.4,0.335,87,38,1992,83.7,83.96
543685,Anthony Rendon,762,8,3,1,0.375,0.75,0.167,1.125,0.417,93.2,37.5,2176,91.6,91.8
500743,Miguel Rojas,1455,15,6,1,0.429,0.857,0.25,1.286,0.272,92.8,33.5,2162,88.8,89.07
607054,Jace Peterson,1740,18,8,1,0.444,1,0.167,1.444,0.571,94.9,34.1,2350,87.8,87.68
621512,Tomás Nido,198,2,0,1,0,0,0,0,0.197,94,29,2585,90.2,90.9
593428,Xander Bogaerts,2644,27,13,1,0.481,1.444,0,1.926,0.657,94.6,33.8,2263,86,85.87
622534,Manuel Margot,1225,12,3,1,0.25,0.75,0,1,0.476,92.1,36.6,2429,83.2,82.95
669364,Xavier Edwards,298,3,0,1,0,0,0,0,0.287,88.1,28.3,1982,91.2,91.1
696100,Hunter Goodman,293,3,0,1,0,0,0,0,0.177,93.9,42.7,2513,82.9,83.17
657077,Alex Verdugo,2364,23,12,1,0.522,1.304,0.154,1.826,0.598,93.2,30.7,2211,86.7,87.17
663647,Ke'Bryan Hayes,1929,19,8,1,0.444,1.333,0,1.778,0.506,94.1,35.3,2068,86.4,86.61
547989,José Abreu,2400,23,9,1,0.391,1.087,0.067,1.478,0.64,94.3,37,2214,85,84.97
642137,Cody Thomas,198,2,1,1,0.5,1.5,0,2,0.76,96.1,28,1887,86.4,87.3
677595,Ronny Mauricio,401,4,1,1,0.25,0.75,0,1,0.576,98.8,36,2225,94.5,94.53
656413,Stuart Fairchild,957,10,7,1,0.7,1.6,0.5,2.3,0.975,95.5,29.9,2233,85,85.42
663538,Nico Hoerner,2539,26,6,1,0.24,0.72,0,0.96,0.255,91.2,37,2257,87.2,87.46
664059,Sam Haggerty,413,4,1,1,0.25,0.75,0,1,0.291,96.2,45,2375,90,90.83
657136,Connor Wong,1541,16,6,1,0.4,0.933,0.167,1.333,0.342,95.2,40.3,2325,88.7,88.61
663624,Ryan Mountcastle,1743,17,8,1,0.471,1.294,0.1,1.765,0.892,97.5,34.4,2248,82.5,82.55
502671,Paul Goldschmidt,2847,29,16,1,0.552,1.448,0.188,2,0.84,100.5,35.7,2264,88.3,88.44
656716,Zach McKinstry,2114,22,6,1,0.286,0.762,0.059,1.048,0.397,91.3,37,2302,86.5,86.77
642086,Dominic Smith,2210,21,5,1,0.25,0.75,0,1,0.52,95.6,34.3,2244,91.3,91.71
665161,Jeremy Peña,2299,22,10,1,0.455,0.818,0.294,1.273,0.473,90.4,35,2206,83.5,83.44
643289,Mauricio Dubón,1671,16,8,1,0.5,1.375,0.111,1.875,0.592,92.9,32.8,2281,85,85.16
457705,Andrew McCutchen,2008,21,8,1,0.381,1.048,0.071,1.429,0.423,95.2,38.4,2249,88.3,88.58
650559,Bryan De La Cruz,2467,25,16,1,0.64,1.28,0.438,1.92,0.763,95.3,32.4,2290,84.4,83.97
655316,Andruw Monasterio,1345,13,5,1,0.385,0.538,0.273,0.923,0.403,87.4,37.2,2467,83.8,83.82
669224,Austin Wells,296,3,3,1,1,3,,4,1.59,104.4,27.7,1959,84.1,84.43
624431,Jose Trevino,614,6,3,1,0.5,1.5,0,2,0.483,90.4,34,2152,82.9,83.3
676059,Jordan Westburg,869,9,1,1,0.111,0.111,0.111,0.222,0.261,91.6,37.8,2340,86.4,86.63
645302,Victor Robles,454,4,1,0.9,0.25,0,0.25,0.25,0.211,95.9,34.8,2204,83.4,84.28
663757,Trent Grisham,2341,22,9,0.9,0.409,0.955,0.188,1.364,0.543,95.8,38.6,2268,89.2,89.39
553869,Elias Díaz,1984,17,9,0.9,0.529,1.588,0,2.118,0.939,97.3,32.1,2279,85.3,85.52
673548,Seiya Suzuki,2445,23,14,0.9,0.609,1.696,0.182,2.304,0.83,99.9,33.6,2385,85.1,85.4
640492,José Azocar,350,3,3,0.9,1,2.333,1,3.333,1.288,98.5,29.3,1915,80.9,80.97
621028,Kevin Newman,912,8,5,0.9,0.625,1.375,0.4,2,0.643,92.2,31,2259,87.1,86.96
666182,Bo Bichette,2225,19,12,0.9,0.632,1.684,0.222,2.316,0.75,96.5,30.5,2234,84.4,84.56
642136,Matt Thaiss,1241,11,6,0.9,0.545,1.364,0.167,1.909,0.835,94.2,30,2383,86.2,86.08
679631,Terrin Vavra,212,2,0,0.9,0,0,0,0,0.246,93.4,34,1624,87.5,87.1
543228,Yan Gomes,1586,14,7,0.9,0.5,1.286,0.125,1.786,0.694,91.4,33.9,2302,90.9,91.09
640458,Óscar Mercado,112,1,0,0.9,0,0,0,0,0.044,77.3,49,1786,87.7,88.7
676694,Jake Meyers,1325,12,5,0.9,0.417,1.083,0.125,1.5,0.41,93.1,34.4,2275,88.4,88.38
572204,Trayce Thompson,799,7,3,0.9,0.429,1,0.2,1.429,0.525,101.1,40.6,2135,89.6,89.94
663698,Joey Bart,350,3,2,0.9,0.667,0.333,0.667,1,0.368,82.1,38.3,1960,87.6,88.53
621020,Dansby Swanson,2558,23,15,0.9,0.652,1.652,0.273,2.304,0.828,97.2,33.4,2216,88.5,88.92
665923,Esteury Ruiz,1753,15,9,0.9,0.6,1.133,0.4,1.733,0.571,88.7,35.1,2048,87.9,87.95
571745,Mitch Haniger,925,8,4,0.9,0.5,1.25,0.2,1.75,0.724,95.7,31.3,2299,89.9,89.64
545350,Jake Marisnick,321,3,2,0.9,0.667,2,0,2.667,0.843,101.9,39.3,2295,87.2,87.6
669289,Santiago Espinal,989,9,2,0.9,0.222,0.667,0,0.889,0.228,88.5,37.9,2430,86.4,86.43
664761,Alec Bohm,2252,21,12,0.9,0.6,1.8,0,2.4,0.85,97.6,34.5,2090,85.3,85.21
641933,Tyler O'Neill,1042,9,5,0.9,0.556,1.444,0.2,2,0.865,95,36,2121,86.5,86.93
660670,Ronald Acuña Jr.,2782,25,14,0.9,0.56,1.68,0,2.24,0.982,101.3,31.9,2236,88.4,88.63
689172,Brett Wisely,531,5,2,0.9,0.5,1,0.25,1.5,0.481,99.4,39,2013,91.7,91.8
694497,Evan Carter,336,3,3,0.9,1,3,,4,1.264,103.2,27.7,2267,86.9,86.97
663550,Trey Cabbage,215,2,0,0.9,0,0,0,0,0.211,91.1,32,2169,85.6,85.6
682622,Noelvi Marte,444,4,2,0.9,0.5,1.5,0,2,0.495,94.1,37.5,2096,79.1,78.8
672275,Patrick Bailey,1411,13,6,0.9,0.462,1.077,0.222,1.538,0.831,97.4,32.2,2217,89.2,89.43
665742,Juan Soto,2897,27,16,0.9,0.593,1.667,0.083,2.259,1.155,103.1,32.7,2246,90.3,90.49
669450,Cooper Hummel,116,1,1,0.9,1,1,1,2,0.269,96.1,24,2355,92.9,92.2
678662,Ezequiel Tovar,2290,20,12,0.9,0.632,1.526,0.273,2.158,0.74,97,34.5,2155,83,83.66
547180,Bryce Harper,2021,19,12,0.9,0.632,1.368,0.364,2,0.952,100,30.9,2340,84.6,84.71
664058,David Fletcher,327,3,2,0.9,0.667,2,0,2.667,0.286,91.4,28.7,2074,84.7,85.13
518735,Yasmani Grandal,1641,15,6,0.9,0.4,1,0.1,1.4,0.46,90.1,35.7,2219,86.9,87.45
656582,Connor Joe,1983,18,8,0.9,0.444,1.056,0.167,1.5,0.586,91.8,34.4,2376,85.2,85.31
663697,Jonathan India,2205,19,9,0.9,0.474,1.053,0.231,1.526,0.564,93.3,35.7,2185,86.2,86.41
444482,David Peralta,1530,14,6,0.9,0.429,1.286,0,1.714,0.765,92.2,34.8,2324,87.2,87.51
642133,Rowdy Tellez,1503,14,6,0.9,0.429,1.071,0.111,1.5,0.48,92.8,37.2,2281,83.1,83.33
666165,Blake Sabol,1360,12,7,0.9,0.583,1.333,0.286,1.917,0.627,95.5,34.8,2220,86.1,85.85
681082,Bryson Stott,2665,23,15,0.9,0.652,1.652,0.273,2.304,0.585,95,35.6,2247,87.6,87.63
666018,Jonathan Aranda,449,4,2,0.9,0.5,1.5,0,2,0.721,95,33.5,2257,89.8,89.78
686823,Will Brennan,1611,14,6,0.9,0.429,0.929,0.2,1.357,0.453,93.1,31.9,2327,84,83.59
542583,Jesús Aguilar,448,4,3,0.9,0.75,2.25,0,3,0.978,98.8,29.8,2090,85.1,84.88
663837,Matt Vierling,2133,19,8,0.9,0.421,1.263,0,1.684,0.838,94.5,33.3,2257,83.4,83.23
666181,Will Benson,1368,11,6,0.8,0.545,1.273,0.375,1.818,0.429,96.5,33.2,2165,87.7,88.13
602104,Ramón Urías,1461,11,2,0.8,0.182,0.273,0.1,0.455,0.297,91.4,40.5,2092,89,89.13
572287,Mike Zunino,606,5,2,0.8,0.4,1.2,0,1.6,0.37,98.1,38.6,2240,87.2,87.78
683737,Michael Busch,353,3,1,0.8,0.333,1,0,1.333,1.228,106.2,31.7,2511,82.5,83.4
671083,Buddy Kennedy,120,1,0,0.8,0,0,0,0,0.102,83.5,29,2691,77.6,77.4
543592,Austin Nola,633,5,0,0.8,0,0,0,0,0.211,88,39.6,1900,88.2,89
608701,Rob Refsnyder,1004,8,3,0.8,0.375,0.5,0.286,0.875,0.471,83.3,31.1,2290,90.1,90.28
661388,William Contreras,2419,20,10,0.8,0.526,1.316,0.167,1.842,0.852,97.3,32,2096,87.3,87.42
543281,Josh Harrison,392,3,3,0.8,1,2,1,3,1.06,91.8,28.3,2259,88.5,88.97
657656,Ramón Laureano,1653,14,6,0.8,0.429,1.286,0,1.714,0.747,93.5,31.9,2192,86,86.25
669065,Kyle Stowers,118,1,1,0.8,1,0,1,1,0.413,72.1,37,2404,86.6,86.1
668731,Akil Baddoo,1415,12,6,0.8,0.5,1.5,0,2,0.762,97,37.6,2287,87.5,87.54
622761,Jorge Mateo,1317,11,4,0.8,0.364,1.091,0,1.455,0.567,95.8,35.4,2342,86.2,86.22
456781,Donovan Solano,1806,14,4,0.8,0.286,0.714,0.091,1,0.538,93.8,31.9,1997,82.1,82.04
678882,Ceddanne Rafaela,354,3,1,0.8,0.333,1,0,1.333,0.519,92.5,37.3,2584,92.1,92.87
663630,Ryan McKenna,515,4,2,0.8,0.5,1,0.333,1.5,0.465,95.7,34.3,2442,94,94.05
641857,Ryan McMahon,2742,21,12,0.8,0.571,1.524,0.182,2.095,0.79,98.3,36,2278,84.2,84.55
621563,Joey Wendle,1180,10,3,0.8,0.3,0.8,0.125,1.1,0.452,95.4,31.3,2429,86.6,86.56
605204,J.D. Davis,2092,16,8,0.8,0.5,1.375,0.111,1.875,0.603,94.3,37.6,2085,87.3,87.33
668227,Randy Arozarena,2679,21,14,0.8,0.667,1.905,0.125,2.571,0.829,99.8,35.5,2167,89.8,89.63
570731,Jonathan Schoop,599,5,1,0.8,0.2,0.2,0.2,0.4,0.115,92.5,42.2,2294,83.3,83.76
462101,Elvis Andrus,1592,12,5,0.8,0.417,1,0.125,1.417,0.383,88.2,37.9,2316,85.9,86.62
605131,Austin Barnes,778,6,1,0.8,0.167,0.5,0,0.667,0.281,90.2,33.2,2276,84.4,84.95
672779,Tucupita Marcano,731,6,2,0.8,0.333,0.5,0.2,0.833,0.304,81.7,34.2,2299,89.3,89.73
694384,Nolan Schanuel,530,4,1,0.8,0.25,0.75,0,1,0.443,97.4,38.3,2216,91.1,91.9
502054,Tommy Pham,1917,15,5,0.8,0.357,1.071,0,1.429,0.574,95.4,36.8,2142,84.8,85.03
649557,Aledmys Díaz,1179,10,3,0.8,0.3,0.6,0.222,0.9,0.32,92.8,41,2345,88.4,88.44
571875,Jake Lamb,237,2,2,0.8,1,3,,4,1.247,102.4,28.5,2286,80.9,80.3
656669,Jordan Luplow,380,3,0,0.8,0,0,0,0,0.104,90.2,38,2112,82.8,83.03
666139,Josh Lowe,2036,17,8,0.8,0.471,1.294,0.1,1.765,0.742,94.6,31.9,2273,86.6,86.68
666397,Edouard Julien,1727,13,9,0.8,0.75,1.75,0.333,2.5,0.958,96.2,29.1,2152,87.3,87.62
677950,Alek Thomas,1489,10,4,0.7,0.444,1.333,0,1.778,0.496,95,33.3,2332,88.4,88.82
664901,Danny Mendick,276,2,1,0.7,0.5,1.5,0,2,0.686,87.5,32,2188,93.3,92.75
621545,Zach Remillard,576,4,1,0.7,0.25,0.75,0,1,0.261,91.3,39.3,2265,87.4,88.35
641343,Jake Bauers,1169,8,7,0.7,0.875,2.625,0,3.5,1.324,103.3,31.5,2365,90.2,90.3
670223,Matt Mervis,405,3,1,0.7,0.333,1,0,1.333,0.697,99.9,37,2484,91.4,91.2
680814,Peyton Burdick,150,1,1,0.7,1,3,,4,1.931,108.1,27,2800,87.2,86.8
686217,Sal Frelick,878,6,3,0.7,0.5,1.5,0,2,0.425,93.8,34.8,2163,87.4,87
